tic,settledate,cret_st,car_st,bhar_st,number,classend,ceyr,month,gap,lgap,settlefund,year,styr,gvkey,date,fyear_st,at_st,capx_st,ceq_st,dltt_st,dp_st,dt_st,ebit_st,revt_st,setp_st,txpd_st,wcap,xintd_st,mkvalt_st,sic,f_month,wcap_1_st,dwcap_st,ebit_1_st,fcf_st,fcf_1_st,size_st,debtratio_st,m2b_st,classification,accounting,secondary market & trading,financial intermediatary,non-accounting disclsoure and misrepresentation,others,fyear_ce,at_ce,capx_ce,ceq_ce,dltt_ce,dp_ce,dt_ce,ebit_ce,revt_ce,setp_ce,txpd_ce,wcap_ce,xintd_ce,mkvalt_ce,wcap_1_ce,dwcap_ce,ebit_1_ce,fcf_ce,fcf_1_ce,size_ce,debtratio_ce,m2b_ce,prc,vol,shrout,sprtrn,vt,shto,abnormal volume,abshto,skewness,news_st,news_ce,news_winner_st,news_winner_ce,confounding,inst_hhi,inst_pct,cret_ce,car_ce,bhar_ce,financial market,operation and others,other industry,manufacture,tmt,trade,financial service,service,stfundpct,stfundpct1,stfundpct2,stfundpct3,stfundpct4,stfundpct5
WFT,1/29/2014,-606.68052,444.920551,399.24267699999996,104656,2011-03-01,2011,1,35.5,6.9707303,52.5,2014,2014,4367,12/31/2014,2014,18889.0,1450.0,6958.0,8.824383730256061,1371.0,6848.0,1134.0,14911.0,0.0,386.0,3917.0,0.0,8862.3,1381,12,3075.0,842.0,615.0,-173.0,244.0,9.089561603589976,0.359892001,0.46917782799999996,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,2011,21051.0,1524.0,9324.0,8.746080217357513,1137.0,6595.0,1470.0,12988.0,0.0,291.0,3448.0,0.0,10965.36,3909.0879999999997,-461.088,976.092,1253.088,130.909,9.302496492050386,0.29860814199999997,0.520894969,13.82,15031500,769395,-1.0209,6945516.667,9.02724435,8085983.333,10.50953455,0,49.0,73.0,1,1,0,6.0573888,67.8984693,-1987.3563800000002,-2291.01107,-2134.66276,0,0,1,0,0,0,0,0,0.046296296296296294,0.0035208906176648113,1081.5,0.002779395415321086,0.002143347050754458,1.2396670741560097e-05
NR,7/27/2007,-3350.4494600000003,-2111.68905,-1627.7336900000003,103607,2006-04-16,2006,7,15.566666666666666,6.1463294,9.24,2007,2007,7882,12/31/2007,2007,641.779,17.035999999999998,360.664,5.066486186836261,19.285,177.47799999999998,57.512,612.764,-1.6,0.0,282.9,0.0,491.6772,5160,12,217.72299999999998,65.17699999999999,67.031,0.0,-0.972,6.197822403605139,0.247150499,0.766116062,ACCOUNTING (OPTION DATING IN THE AMENDED COMPLAINT),1,0,0,0,0,2006,627.669,36.391,323.143,5.289205983679574,25.449,213.332,67.031,668.199,5.1739999999999995,3.846,217.72299999999998,0.0,646.5568,164.50799999999998,53.215,48.067,-0.972,19.27,6.471661052047933,0.315749225,1.030091975,6.71,412000,89903,-1.5992,587809.1333,6.538259383,-175809.1333,-1.955542455,0,0.0,12.0,0,1,0,5.541705599999999,94.2296064,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0.16066212268743915,0.015079214836380727,48.272,0.01439747950618515,0.02581231766643375,0.00022738272008172465
FITB,12/20/2012,906.613366,479.963002,507.572639,104051,2008-06-17,2008,12,54.9,7.4067106,16.0,2012,2012,4640,12/31/2012,2012,121894.0,0.0,13318.0,8.666991556504632,432.0,0.0,0.0,6834.0,0.0,0.0,0.0,287.0,13408.7104,6020,12,0.0,0.0,2982.0,0.0,0.0,9.503659804611855,0.047647956,0.110003039,CREDIT CRISIS (FINANCIAL INSTITUTION),0,0,1,0,0,2008,119764.0,0.0,7836.0,9.285911558823257,0.0,0.0,0.0,8539.0,0.0,0.0,0.0,557.0,4769.2166,0.0,0.0,2924.0,0.0,0.0,8.469937335593537,0.090052102,0.039821788,15.14,8786109,897467,0.5488,9425076.642,10.50186429,-638967.6417,-0.71196784,0,24.0,109.0,1,1,0,2.3073754,74.99014559999999,-4043.27982,-1507.09386,-1314.72653,1,0,0,0,0,0,1,0,0.0,0.002341235001463272,-16.0,0.00013126158793706007,0.0,5.481381332076727e-06
PLL,4/26/2012,-267.43576,330.305582,316.008881,103800,2007-08-02,2007,4,57.63333333333333,7.455298399999999,22.5,2012,2012,8304,7/31/2012,2012,3347.8920000000003,158.909,1510.035,6.195845170451305,103.387,491.159,453.945,2671.656,0.0,90.806,1000.329,0.0,6098.7811,3569,7,1019.201,-18.872,472.26599999999996,326.48900000000003,362.779,8.715844210522661,0.146571634,1.821677969,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,2007,2708.8459999999995,97.76299999999999,1060.601,6.382815517739182,93.977,593.362,313.796,2249.905,0.0,48.825,774.187,0.0,5088.1099,846.165,-71.97800000000001,247.34599999999998,333.163,39.391999999999996,8.534661704629452,0.21839226,1.8783311790000001,59.45,583800,115799,0.6679999999999999,911650.8333,7.872700397999999,-327850.8333,-2.8312060839999997,0,5.0,7.0,1,0,0,2.982416,91.1520626,-845.6762699999999,-386.65293999999994,-379.17489,0,0,0,1,0,0,0,0,0.04956547599378779,0.008421742918998554,431.445,0.006720646902588255,0.002456736410490754,7.092575379370228e-05
TE,6/28/2007,-35.087399999999995,597.952204,580.586981,103221,2003-02-04,2003,6,53.5,7.380878900000001,17.35,2007,2007,10277,12/31/2007,2007,6765.2,489.9,2017.0,8.057820849239162,263.7,0.0,415.3,3536.1,0.0,-10.5,172.2,0.0,3629.5890000000004,4931,12,-64.7,236.9,397.5,-37.3,627.3,8.196874697708177,0.46685981200000004,0.5365087510000001,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1114141,209621,-0.0418,1035031.9670000001,4.937634906,79109.03332999999,0.37739078299999995,0,0.0,17.0,0,1,0,4.856877,53.777924899999995,-2292.17637,-1460.97514,-1267.9230800000003,0,0,0,0,1,0,0,0,0.041777028653985075,0.004906535448658126,397.95,0.002564595281735943,0.00174532012315589,2.40740901089388e-05
BEN,6/9/2011,-192.48993000000004,203.010586,192.115803,102988,2004-02-04,2004,6,89.4,7.8943181,2.75,2011,2011,4885,9/30/2011,2011,13775.843,0.0,8524.731,7.642008893605575,82.4,0.0,0.0,7138.566999999999,0.0,0.0,0.0,0.0,0.0,6282,9,0.0,0.0,1960.575,0.0,0.0,0.0,0.151273937,0.0,MUTUAL FUND (MARKET TIMING RE: OPEN-ENDED FUNDS),0,1,0,0,0,2004,8228.135,0.0,5106.784000000001,7.0573926462625955,79.153,0.0,0.0,3527.239,0.0,0.0,0.0,0.0,13922.1568,2613.0429999999997,0.0,361.319,0.0,-314.76,9.541236864414792,0.141151427,1.692018519,123.47,795800,221872,0.7378,976294.1667,4.400258557,-180494.1667,-0.813505835,0,7.0,19.0,1,1,0,3.996572,48.5816211,-89.86077,-792.3547,-832.23097,1,0,0,0,0,0,1,0,0.0,0.00038523137767005624,-2.75,0.0001996248069900332,0.0,1.484032143415695e-07
WMB,10/5/2006,856.8906939999999,278.693562,277.06669,102331,2002-01-29,2002,10,57.0,7.444248700000001,290.0,2006,2006,11506,12/31/2006,2006,25402.4,2509.2,6073.2,8.938794081433805,865.5,8014.1,1233.2,11812.9,-246.8,79.0,1628.4,0.0,15596.252,4922,12,1247.1,381.3,1269.6,-870.8,131.2,9.654785907961177,0.300050389,0.613967657,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.68,6345600,595800,0.2222,4363300.833000001,7.32343208,1982299.167,3.3271217969999998,0,1.0,10.0,0,0,0,2.1336228999999998,72.84950129999999,-3655.2875,-5368.81641,-5079.581520000001,0,0,0,0,1,0,0,0,0.23516055789815113,0.024549433246704874,943.2,0.011416244134412496,0.05530048799096969,0.0006026746727344186
S,10/14/2010,326.087197,134.091176,121.943347,103347,2004-11-16,2004,10,71.93333333333334,7.6769371,0.55,2010,2010,10984,12/31/2010,2010,51654.0,1935.0,14546.0,9.827416115584832,6248.0,20191.0,-615.0,32563.0,0.0,-139.0,1989.0,0.0,12491.19,4812,12,1808.0,181.0,-1044.0,3656.0,4980.0,9.432778874802109,0.358829907,0.241824254,FAILURE OF DISCLOSURE (NON-ACCOUNTING),0,0,0,1,0,2004,41321.0,3980.0,13521.0,9.675080171546819,4720.0,17204.0,3414.0,27428.0,14.0,-39.0,3073.0,0.0,36648.78,-7067.0,10140.0,10274.0,-5947.0,0.0,10.509135418902627,0.385179449,0.88692868,4.56,27806800,2949525,-0.3641,56513708.33,19.16027439,-28706908.33,-9.732722501,0,0.0,12.0,0,1,0,5.3330543,86.85797480000001,4666.48699,6097.53648,6372.093879999999,0,1,0,0,1,0,0,0,-0.000894308943089431,1.6890335657034057e-05,-615.55,1.06477717117745e-05,7.997884856897351e-07,2.852834386072761e-10
S,9/14/2006,79.48623099999999,1702.2303579999998,1591.731581,102590,2002-10-17,2002,9,47.6,7.26403,215.0,2006,2006,10984,12/31/2006,2006,97161.0,7556.0,53131.0,9.95280138908905,9592.0,22154.0,3104.0,41028.0,0.0,247.0,506.0,0.0,54724.33,4812,12,5042.0,-4536.0,4670.0,9429.0,3775.0,10.910063679282768,0.216249318,0.563233499,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.03,13472400,2870000,-0.1358,17214710.83,5.998157085,-3742310.833,-1.303941057,0,1.0,41.0,0,1,0,2.5702666,86.20332950000001,-2046.5118300000001,-2437.95717,-3031.59461,0,0,0,0,1,0,0,0,0.06926546391752578,0.00524032368138832,2889.0,0.0022128220170644602,0.004797704491710066,2.746099228571923e-05
WEDC,10/6/2006,520.8333,871.7502599999999,870.567778,103171,2004-06-09,2004,10,28.3,6.7440591,5.7,2006,2006,2345,9/30/2006,2006,130.50799999999998,4.06,110.18,0.0,4.16,0.0,7.18,108.928,0.0,4.649,89.57600000000001,0.0,121.1736,3674,9,81.84100000000001,7.735,8.988999999999999,-5.104,-0.268,4.797224228126426,0.0,0.928476415,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,2005,121.26799999999999,3.509,104.22,0.0,4.067,0.0,8.988999999999999,117.031,0.0,1.653,81.84100000000001,0.0,124.6185,73.679,8.162,7.14,-0.268,3525.4109999999996,4.825257070452398,0.0,1.027628888,4.99,77725,24381,-0.26899999999999996,65109.291670000006,2.670493075,12615.70833,0.5174401510000001,0,0.0,4.0,0,0,0,9.804266900000002,45.6806298,-2621.6642899999997,-3038.04188,-2705.5646,0,0,0,1,0,0,0,0,0.7938718662952646,0.05232814336075206,1.4799999999999995,0.043675483495264664,0.6302325400951265,0.00273823458758342
DBD,11/8/2013,1130.980486,1206.975712,1248.871239,104509,2008-01-15,2008,11,70.8,7.6610565,31.6,2013,2013,3946,12/31/2013,2013,2183.491,35.446999999999996,596.764,6.17429014351929,71.04,480.24199999999996,122.359,2857.491,-17.245,76.48,661.6139999999999,0.0,2114.8847,3578,12,976.002,-314.388,157.447,395.86,61.11,7.656755574627931,0.219942285,0.9685795359999999,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,2008,2537.936,57.931999999999995,946.6010000000001,6.407684942532966,69.627,606.488,267.342,3170.08,0.0,30.747,878.721,0.0,1857.1704,879.8939999999999,-1.173,168.924,249.463,267.26099999999997,7.526809318047617,0.238968989,0.7317640790000001,29.39,446800,78343,1.3428,732512.5,9.350069566,-285712.5,-3.646943569,0,5.0,10.0,1,0,0,4.7518682,63.5391777,-1235.9939699999998,-1060.58329,-1018.4509300000001,0,0,0,1,0,0,0,0,0.2582564421088764,0.011058652503192486,90.75899999999999,0.014472237348356372,0.06669638989073542,0.00012229379518636545
HELE,1/16/2008,1121.433757,1224.6697,1012.186679,103539,2005-10-10,2005,1,27.6,6.7190132,4.5,2008,2008,5572,2/29/2008,2007,911.993,7.709,568.376,5.356586274672012,13.669,215.0,73.92399999999999,652.548,0.0,24.691999999999997,276.30400000000003,0.0,479.6213,3634,2,238.13099999999997,38.173,70.416,17.019000000000002,15.565999999999999,6.172996834177184,0.232457925,0.525904585,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,2004,811.449,286.263,420.527,5.560681631015528,7.757000000000001,270.0,102.024,581.549,0.0,4.395,156.312,0.0,845.1122,0.0,0.0,152.4,0.0,0.0,6.739469399607637,0.320414468,1.0414852940000001,16.43,484422,30148,-0.5612,269948.1417,8.95409784,214473.8583,7.1140327160000005,0,4.0,8.0,1,0,0,5.1020873,80.8515975,-1127.03845,-1028.3222300000002,-1062.6598,0,1,0,1,0,0,0,0,0.06087332936529409,0.006896044428915574,69.42399999999999,0.004934248398836394,0.003705562228015576,4.755542876557752e-05
HRLY,7/2/2010,1020.6990069999999,981.147054,1014.9212650000001,103628,2006-06-14,2006,7,49.3,7.299121400000001,10.0,2010,2010,5594,7/31/2010,2010,226.614,5.311,158.984,2.5110616072648515,6.938,14.97,21.609,188.123,-11.875,-3.57,87.60700000000001,0.0,213.2215,3812,7,81.108,6.499,3.845,20.307000000000002,22.235,5.36233153148492,0.054356747999999996,0.94090171,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,2006,251.45,6.227,203.47,1.7830550285979085,6.996,6.577999999999999,13.380999999999998,176.268,0.0,3.407,92.088,0.0,148.7393,88.34299999999999,3.745,14.929,6.997999999999999,56.463,5.002195109065344,0.023654802000000003,0.5915263470000001,14.92,123767,13682,-0.4662,40648.51667,2.970948448,83118.48332999999,6.075024363,0,10.0,31.0,1,1,0,18.190923100000003,70.38185209999999,-4716.2020600000005,-3938.6014099999998,-3465.69014,0,1,0,1,0,0,0,0,0.4627701420704336,0.05315671130058526,11.609000000000002,0.04412790030624763,0.2141562043918893,0.0028256359562937685
FRX,12/23/2008,920.449429,-211.31002999999998,-224.51844,103394,2004-09-01,2004,12,52.46666666666667,7.3613753,65.0,2008,2008,4843,3/31/2008,2007,4525.367,34.888000000000005,3715.317,0.0,86.667,0.0,1092.37,3718.302,0.0,226.02200000000002,2296.679,0.0,12459.3941,2834,3,1795.109,501.57,1103.326,416.55699999999996,1016.5110000000001,9.430230163550737,0.0,2.7532339589999997,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.43,1878000,301380,-0.9717,3175002.5,10.53488121,-1297002.5,-4.303545358,0,6.0,24.0,1,1,0,5.9289155,88.89457759999999,-1175.0052400000002,-785.1915799999999,-764.2547,0,1,0,1,0,0,0,0,0.0595036480313447,0.017481097554744075,1027.37,0.014363475934659,0.003540684129038152,0.00030558877171847924
TYC,8/7/2007,-1634.3776300000002,-1537.1204,-1390.53142,102818,2003-05-28,2003,8,51.06666666666667,7.3343291,4.9,2007,2007,10787,9/30/2007,2007,32815.0,669.0,15624.0,8.312871394342615,1151.0,4456.0,1515.0,18781.0,-2862.0,650.0,3244.0,0.0,22006.0307,3669,9,8088.0,-4844.0,5606.0,6191.0,3202.0,9.999071817502955,0.12421148900000001,0.6706088889999999,FAILURE OF DISCLOSURE (ANALYSTS' MALPRACTICES),0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.44,5213700,495614,0.6159,8922806.442,18.00353994,-3709106.442,-7.483861315,0,0.0,0.0,0,0,0,2.9012402,240.85990809999998,552.94146,-324.83948,-335.57352,1,0,0,1,0,0,0,0,0.0032343234323432344,0.0002609019754006709,1510.1,0.00014932195642236782,1.0460848065004522e-05,6.806984076797228e-08
MMC,11/13/2009,-235.34493999999998,-913.45709,-942.68071,103297,2004-10-14,2004,11,61.86666666666667,7.5261788,850.0,2009,2009,7065,12/31/2009,2009,15337.0,305.0,5828.0,8.017637159908478,365.0,3592.0,1280.0,10493.0,-205.0,219.0,1228.0,0.0,11695.223999999998,6411,12,1398.0,-170.0,1191.0,1291.0,1550.0,9.366935832319248,0.19782226,0.7625496509999999,BID RIGGING (INSURANCE KICKBACKS ALLEGATIONS),0,0,0,0,1,2004,18337.0,376.0,5056.0,8.453401058328458,456.0,4761.0,2095.0,12121.0,-1045.0,383.0,152.0,0.0,17332.049,1217.0,-1065.0,5374.0,2857.0,4966.0,9.760312609996353,0.25582156300000003,0.945195452,23.94,3013300,523825,0.5739,4301112.5,8.210972176,-1287812.5,-2.458478499,0,10.0,117.0,1,1,0,4.293126999999999,78.97099720000001,-4320.3739399999995,-4768.02402,-4075.80342,0,1,0,0,0,0,1,0,0.6640625,0.08100638520918707,430.0,0.055421529634217905,0.44097900390625,0.006562034444659201
KLAC,1/11/2008,-1125.4149200000002,-823.1242599999999,-800.57329,103633,2006-05-22,2006,1,19.966666666666665,6.395261799999999,65.0,2008,2008,6304,6/30/2008,2008,4848.39,57.323,2981.73,6.612929081263327,116.0,744.6610000000001,592.195,2521.716,-65.0,250.327,2085.4320000000002,0.0,7085.0869999999995,3827,6,2179.564,-94.132,718.0980000000001,494.67699999999996,871.701,8.865747431513045,0.153589336,1.461327781,ACCOUNTING (OPTION DATING),1,0,0,0,0,2006,4575.911,73.81,3567.991,0.0,56.5,0.0,309.791,2070.627,0.0,131.436,2540.762,0.0,8278.4161,2270.783,269.97900000000004,582.562,-108.934,-582.485,9.021406936810074,0.0,1.8091296140000002,41.81,3061820,180051,-1.3595,3817207.108,21.20069929,-755387.1083,-4.195406348000001,0,0.0,26.0,0,1,0,3.6553001000000003,92.45727190000001,-1237.2943599999999,-901.66896,-850.5223500000001,0,0,0,1,0,0,0,0,0.10976114286679219,0.025776098498006914,527.195,0.01340651226489618,0.012047508483424365,0.0006644072537789543
JPM,6/23/2008,-577.30246,1463.972471,1291.557461,103773,2004-07-01,2004,6,48.43333333333333,7.2813859,7000.0,2008,2008,2968,12/31/2008,2008,2175052.0,0.0,134945.0,12.36588015244179,4406.0,0.0,0.0,101491.0,0.0,0.0,0.0,8355.0,117695.2155,6020,12,0.0,0.0,35390.0,0.0,0.0,11.675853642464617,0.10788569699999999,0.054111449000000006,MERGER RELATED FRAUD,0,0,1,0,0,2004,1157248.0,0.0,105314.0,11.406286354480516,3835.0,0.0,0.0,56931.0,0.0,0.0,0.0,2944.0,138727.0109,-0.99,0.0,171.03099999999998,0.0,-25.2,11.840263330673832,0.07767133799999999,0.119876648,36.87,37742000,3426632,0.0053,37384704.17,10.9100435,357295.8333,0.10427026699999999,0,34.0,110.0,1,1,0,2.2677814,68.38353470000001,127.24991000000001,287.83558,284.23246,1,0,0,0,0,0,1,0,0.0,0.06897163295267561,-7000.0,0.0032183138610019438,0.0,0.004757086152158608
KOSS,3/6/2012,-424.77922,-1552.75036,-1650.40796,104428,2009-12-21,2009,3,26.866666666666667,6.692083800000001,1.0,2012,2012,6497,6/30/2012,2012,28.749000000000002,0.353,17.095,0.0,0.8440000000000001,0.0,2.417,37.866,-0.11900000000000001,-0.046,7.555,0.081,39.3514,3651,6,7.943,-0.38799999999999996,5.425,3.342,2.56,3.672531552375379,0.0,1.368791958,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,2009,29.625999999999998,1.018,17.137999999999998,0.0,0.728,0.0,8.367,41.926,0.0,1.19,6.308,0.0,47.996,18.548,-12.24,7.291,19.127,6.051,3.8711176741021425,0.0,1.6200634580000002,5.3999,1810,7383,-1.537,3051.55,0.41332114299999995,-1241.55,-0.16816334800000002,0,0.0,11.0,0,0,0,17.265098300000002,11.4372748,-417.39090999999996,-2376.12305,-5079.37711,0,0,0,1,0,0,0,0,0.4137360364087712,0.026408915649923415,1.4169999999999998,0.03478381856760235,0.17117750782324007,0.0006974308258047699
SMTC,3/10/2011,12.668456,-105.51321000000003,-185.63227999999998,103811,2006-07-19,2006,3,56.5,7.4354382,20.0,2011,2011,9599,1/31/2011,2010,659.943,25.537,528.615,0.0,16.448,0.0,88.758,454.50199999999995,-10.0,20.6,259.873,0.0,1395.8679,3674,1,143.786,116.087,32.963,-57.018,162.239,7.24127165133769,0.0,2.115134034,ACCOUNTING (OPTION DATING),1,0,0,0,0,2006,521.654,3.2489999999999997,481.181,0.0,11.812000000000001,0.0,24.276999999999997,252.53799999999998,-0.41200000000000003,3.1,324.83099999999996,0.0,990.5785,235.47400000000002,89.35700000000001,49.62,-59.617,33.45,6.898289115900835,0.0,1.8989186319999998,25.01,3630063,63928,-1.8871,651695.9083,10.19421706,2978367.0919999997,46.58939888,0,2.0,10.0,0,0,0,3.3702722,96.720733,-961.11548,536.1853299999999,416.72394,0,0,0,1,0,0,0,0,0.22533180107708603,0.04400420680217029,68.758,0.03030564760896017,0.05077442057664347,0.0019363702162881703
BKR,4/3/2009,376.83492099999995,2321.284071,2077.692086,103950,2008-02-22,2008,4,13.533333333333333,6.006353400000001,4.5,2009,2009,1974,12/31/2009,2009,278.844,5.421,173.433,-1.8263509139976741,5.5920000000000005,0.349,29.558000000000003,445.17699999999996,1.0,18.925,154.357,0.0,368.7498,8711,12,114.209,40.148,46.74,-29.344,-3.573,5.910118365281001,0.000577384,1.32242329,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,2008,292.062,5.285,142.644,-0.9996723408132061,5.65,0.7240000000000001,46.74,697.495,-0.6,21.098000000000003,114.209,0.0,326.8381,84.62899999999999,29.58,31.375,-3.573,5.1610000000000005,5.789464941257656,0.0012600060000000001,1.1190709509999999,27.9,78500,8859,0.9732,111130.0,12.54430523,-32630.0,-3.6832599619999997,0,1.0,0.0,0,0,0,3.8181336999999997,72.12083759999999,-2258.06495,-3864.64999,-4071.44426,0,0,0,0,0,0,0,1,0.1522430475674944,0.010108338930358039,25.058000000000003,0.016138055687050824,0.023177945532638362,0.0001021785159309919
ATX,7/20/2005,820.7345610000001,1789.8005600000001,1756.6509119999998,103490,1999-04-22,1999,7,76.03333333333333,7.7323694000000005,1.5,2005,2005,3612,12/31/2005,2005,112.89299999999999,4.288,67.17699999999999,2.3471759763219207,6.977,10.456,2.1109999999999998,129.115,0.0,0.7190000000000001,50.292,0.0,60.345,3950,12,36.814,13.478,-0.006999999999999999,-9.397,-781.1569999999999,4.100078094069861,0.092618674,0.534532699,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,3300,13138,0.4759,9021.666667,0.6866849340000001,-5721.666667,-0.43550515,0,0.0,0.0,0,0,0,10.588297,42.5892754,-185.18503,92.17305,-120.17752,0,0,0,1,0,0,0,0,0.710563713879678,0.011617550245904813,0.6109999999999998,0.013286917700831763,0.5049007914824809,0.00013496747371612297
MOLX,11/7/2006,-571.42879,-564.7175599999999,-556.6743799999999,103379,2005-02-14,2005,11,21.033333333333335,6.4473057,10.5,2006,2006,7506,6/30/2006,2006,2974.42,276.783,2281.869,2.1764548158498336,212.1,12.127,336.098,2861.289,0.0,70.092,953.421,0.0,5756.571,3678,6,904.559,48.861999999999995,257.79,152.461,11.860999999999999,8.658097263921093,0.002963603,1.935359162,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,2006,2974.42,276.783,2281.869,2.1764548158498336,212.1,12.127,336.098,2861.289,0.0,70.092,953.421,0.0,5756.571,904.559,48.861999999999995,257.79,152.461,11.860999999999999,8.658097263921093,0.002963603,1.935359162,33.75,911510,99500,0.2218,702761.5417,7.062930067000001,208748.4583,2.0979744559999998,0,0.0,13.0,0,1,0,7.388344,78.84654809999999,-1257.8182,-1103.9364300000002,-1112.4334800000001,0,0,0,1,0,0,0,0,0.03124088807431166,0.0036696747514843833,325.598,0.0035300999858796,0.0009759930876716684,1.346651278168197e-05
NAFC,3/11/2008,-88.61648000000001,150.552156,163.077013,103554,2005-10-20,2005,3,29.1,6.7719355,6.75,2008,2008,7691,12/31/2008,2008,954.952,31.955,336.05,5.604672752390438,38.429,275.725,80.257,4703.66,0.0,0.8,170.222,0.0,575.3551,5141,12,195.577,-25.355,79.82300000000001,111.286,68.44,6.354987415399817,0.284509588,0.6024963560000001,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,2005,1077.424,24.638,322.578,6.010431040627997,43.721000000000004,412.681,86.605,4555.5070000000005,0.0,23.8,186.34799999999998,0.0,339.0369,120.425,65.923,90.18,15.965,0.0,5.826108951014289,0.378364506,0.31467361,34.12,171255,12927,3.713,242137.975,18.73118086,-70882.975,-5.483327532000001,0,12.0,5.0,1,0,0,3.5636824000000002,132.194803,-2513.8590799999997,-2547.97477,-2660.66161,0,0,0,0,0,1,0,0,0.08410481328731449,0.0014350527036392938,73.507,0.007068418098501286,0.007073619618094032,2.0593762622224467e-06
TAP,11/7/2008,1078.7843349999998,1687.8723340000001,1685.536969,103436,2005-04-27,2005,11,43.0,7.162397400000001,6.0,2008,2008,3505,12/31/2008,2008,10416.6,230.5,5980.3,7.512999776366171,273.4,1831.8,600.3,4774.3,0.0,71.5,121.0,0.0,8990.745,2082,12,41.236999999999995,79.763,753.263,491.93699999999995,210.16,9.103950993887544,0.175844325,0.8631170440000001,FAILURE OF DISCLOSURE (NON-ACCOUNTING),0,0,0,1,0,2005,11799.265,406.045,5324.717,7.667002885271372,392.814,2470.769,567.441,5506.906,0.0,170.7,-768.3739999999999,0.0,5737.6793,91.319,-859.693,340.903,1243.203,601.51,8.654810104425176,0.181084839,0.486274298,42.43,1049800,177488,2.8855,1693289.167,9.540302255,-643489.1667,-3.625536186,0,46.0,45.0,1,1,0,5.167758200000001,83.1829464,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0.009995002498750625,0.001256728735102528,594.3,0.000576003686423593,9.990007495003124e-05,1.5793671136324e-06
TAP,11/7/2008,1078.7843349999998,1687.8723340000001,1685.536969,103436,2005-04-27,2005,11,43.0,7.162397400000001,6.0,2008,2008,3505,12/31/2008,2008,10416.6,230.5,5980.3,7.512999776366171,273.4,1831.8,600.3,4774.3,0.0,71.5,121.0,0.0,8990.745,2082,12,41.236999999999995,79.763,753.263,491.93699999999995,210.16,9.103950993887544,0.175844325,0.8631170440000001,FAILURE OF DISCLOSURE (NON-ACCOUNTING),0,0,0,1,0,2005,11799.265,406.045,5324.717,7.667002885271372,392.814,2470.769,567.441,5506.906,0.0,170.7,-768.3739999999999,0.0,5737.6793,91.319,-859.693,340.903,1243.203,601.51,8.654810104425176,0.181084839,0.486274298,41.0,200,5989,2.8855,450.0,0.075137753,-250.0,-0.041743196,0,46.0,45.0,1,1,0,5.167758200000001,83.1829464,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0.009995002498750625,0.001256728735102528,594.3,0.000576003686423593,9.990007495003124e-05,1.5793671136324e-06
